fecha,region,producto,categoria,cliente,vendedor,cantidad,precio_unitario,monto_total
2024-12-28,Lima,Dashboard Corporativo,Licencias,Pesquera Costa Azul S.A.C.,Miguel Torres,6,6392.64,38355.84
2024-12-28,Lima,Auditoria de Datos,Consultoria,Supermercados Mi Barrio S.A.C.,Diego Fernandez,2,10421.48,20842.96
2024-12-28,Piura,Integracion ERP,Consultoria,Universidad Tecnologica del Pacifico,Ana Quispe,10,11455.43,114554.3
2024-12-28,Arequipa,Integracion ERP,Consultoria,Farmacias Salud Total S.A.C.,Jorge Salazar,4,14077.97,56311.88
2024-12-29,Piura,Auditoria de Datos,Consultoria,Energia Renovable Ica S.A.C.,Jorge Salazar,4,8182.38,32729.52
2024-12-29,Cusco,Capacitacion Analytics,Capacitacion,Distribuidora Molina Hermanos S.A.C.,Lucia Ramirez,3,771.23,2313.69
2024-12-29,Lima,Modelo Predictivo,Consultoria,Agroindustrias Chavimochic S.A.,Ana Quispe,9,8507.93,76571.37
2024-12-30,Piura,Data Warehouse,Licencias,Cerveceria Del Valle S.A.C.,Patricia Vargas,7,25306.39,177144.73
2024-12-30,Arequipa,Integracion ERP,Consultoria,Alimentos Selva Verde S.A.C.,Ana Quispe,10,6567.82,65678.2
2024-12-30,Trujillo,Modelo Predictivo,Consultoria,Grupo Logistico Callao S.A.,Ana Quispe,2,18930.26,37860.52
2024-12-31,Lima,Modelo Predictivo,Consultoria,Textiles Pima Norte S.A.C.,Patricia Vargas,2,8015.06,16030.12
2024-12-31,Trujillo,Migracion Cloud,Consultoria,Agroindustrias Chavimochic S.A.,Miguel Torres,5,27251.04,136255.2
2024-12-31,Lima,Capacitacion Analytics,Capacitacion,Frutas de Exportacion Olmos S.A.,Patricia Vargas,4,1748.38,6993.52
2024-12-31,Cusco,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Rosa Huaman,4,1381.88,5527.52
2025-01-02,Lima,Modelo Predictivo,Consultoria,Transportes Andino Express S.A.C.,Jorge Salazar,10,19487.63,194876.3
2025-01-03,Arequipa,Modelo Predictivo,Consultoria,Editorial Amauta S.A.C.,Diego Fernandez,9,18008.45,162076.05
2025-01-04,Lima,Migracion Cloud,Consultoria,Alimentos Selva Verde S.A.C.,Ana Quispe,10,13651.68,136516.8
2025-01-04,Trujillo,Integracion ERP,Consultoria,Financiera Credi Andes S.A.,Miguel Torres,2,13287.36,26574.72
2025-01-05,Lima,Data Warehouse,Licencias,Grupo Logistico Callao S.A.,Jorge Salazar,4,28495.64,113982.56
2025-01-05,Trujillo,Auditoria de Datos,Consultoria,Minera Cerro Verde Andino S.A.,Miguel Torres,1,6440.58,6440.58
2025-01-09,Lima,Dashboard Corporativo,Licencias,Cerveceria Del Valle S.A.C.,Carlos Mendoza,9,3065.86,27592.74
2025-01-10,Trujillo,Dashboard Corporativo,Licencias,Universidad Tecnologica del Pacifico,Lucia Ramirez,2,7315.58,14631.16
2025-01-10,Lima,Capacitacion Analytics,Capacitacion,Seguridad Integral Halcon S.A.C.,Miguel Torres,5,865.49,4327.45
2025-01-11,Lima,Dashboard Corporativo,Licencias,Tecnologia Medica Vitalis S.A.C.,Ana Quispe,7,4485.06,31395.42
2025-01-11,Cusco,Capacitacion Analytics,Capacitacion,Inmobiliaria Terra Nova S.A.C.,Rosa Huaman,4,1657.08,6628.32
2025-01-12,Lima,Capacitacion Analytics,Capacitacion,Seguridad Integral Halcon S.A.C.,Ana Quispe,4,966.77,3867.08
2025-01-13,Piura,Data Warehouse,Licencias,Constructora Los Incas S.A.,Diego Fernandez,4,15249.51,60998.04
2025-01-15,Piura,Modelo Predictivo,Consultoria,Frutas de Exportacion Olmos S.A.,Ana Quispe,7,11772.08,82404.56
2025-01-16,Trujillo,Modelo Predictivo,Consultoria,Retail Plaza Sur S.A.C.,Ana Quispe,1,10950.76,10950.76
2025-01-17,Cusco,Auditoria de Datos,Consultoria,Automotriz Lima Norte S.A.C.,Carlos Mendoza,9,5648.93,50840.37
2025-01-17,Cusco,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Rosa Huaman,10,991.1,9911.0
2025-01-19,Arequipa,Auditoria de Datos,Consultoria,Inversiones Miraflores S.A.C.,Rosa Huaman,6,9382.35,56294.1
2025-01-19,Lima,Modelo Predictivo,Consultoria,Farmacias Salud Total S.A.C.,Patricia Vargas,4,19426.48,77705.92
2025-01-22,Piura,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Carlos Mendoza,3,1185.91,3557.73
2025-01-24,Lima,Auditoria de Datos,Consultoria,Corporacion Avicola Piurana S.A.,Patricia Vargas,3,8451.24,25353.72
2025-01-25,Lima,Dashboard Corporativo,Licencias,Frutas de Exportacion Olmos S.A.,Rosa Huaman,7,4146.42,29024.94
2025-01-25,Lima,Dashboard Corporativo,Licencias,Textiles Pima Norte S.A.C.,Ana Quispe,9,6878.91,61910.19
2025-01-26,Arequipa,Modelo Predictivo,Consultoria,Frutas de Exportacion Olmos S.A.,Diego Fernandez,7,17088.22,119617.54
2025-01-26,Lima,Capacitacion Analytics,Capacitacion,Clinica San Bernardo S.A.,Rosa Huaman,2,948.24,1896.48
2025-01-28,Lima,Dashboard Corporativo,Licencias,Corporacion Avicola Piurana S.A.,Ana Quispe,7,3224.24,22569.68
2025-01-28,Arequipa,Auditoria de Datos,Consultoria,Clinica San Bernardo S.A.,Ana Quispe,3,5881.98,17645.94
2025-01-28,Trujillo,Modelo Predictivo,Consultoria,Financiera Credi Andes S.A.,Jorge Salazar,4,18253.84,73015.36
2025-01-29,Arequipa,Integracion ERP,Consultoria,Supermercados Mi Barrio S.A.C.,Carlos Mendoza,1,7403.11,7403.11
2025-01-30,Cusco,Capacitacion Analytics,Capacitacion,Turismo Machu Travel S.A.C.,Carlos Mendoza,2,1647.8,3295.6
2025-02-03,Trujillo,Migracion Cloud,Consultoria,Editorial Amauta S.A.C.,Lucia Ramirez,7,26289.13,184023.91
2025-02-04,Lima,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Lucia Ramirez,6,943.81,5662.86
2025-02-06,Lima,Capacitacion Analytics,Capacitacion,Agroindustrias Chavimochic S.A.,Rosa Huaman,1,546.18,546.18
2025-02-07,Lima,Auditoria de Datos,Consultoria,Transportes Andino Express S.A.C.,Miguel Torres,6,8788.52,52731.12
2025-02-11,Cusco,Dashboard Corporativo,Licencias,Alimentos Selva Verde S.A.C.,Rosa Huaman,10,7253.63,72536.3
2025-02-14,Lima,Modelo Predictivo,Consultoria,Editorial Amauta S.A.C.,Miguel Torres,10,7257.86,72578.6
2025-02-15,Piura,Migracion Cloud,Consultoria,Supermercados Mi Barrio S.A.C.,Miguel Torres,1,21025.27,21025.27
2025-02-15,Trujillo,Dashboard Corporativo,Licencias,Gas Natural Altiplano S.A.C.,Jorge Salazar,10,4001.97,40019.7
2025-02-15,Arequipa,Data Warehouse,Licencias,Energia Renovable Ica S.A.C.,Lucia Ramirez,2,25007.09,50014.18
2025-02-15,Lima,Auditoria de Datos,Consultoria,Plasticos Industriales Ate S.A.C.,Diego Fernandez,7,5271.54,36900.78
2025-02-15,Lima,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Jorge Salazar,5,1411.23,7056.15
2025-02-16,Lima,Dashboard Corporativo,Licencias,Agroindustrias Chavimochic S.A.,Ana Quispe,6,4084.39,24506.34
2025-02-17,Lima,Dashboard Corporativo,Licencias,Banco Continental del Sur S.A.A.,Jorge Salazar,4,4882.7,19530.8
2025-02-17,Arequipa,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Rosa Huaman,9,1444.31,12998.79
2025-02-17,Piura,Integracion ERP,Consultoria,Agroindustrias Chavimochic S.A.,Diego Fernandez,8,12353.16,98825.28
2025-02-18,Lima,Auditoria de Datos,Consultoria,Agroindustrias Chavimochic S.A.,Rosa Huaman,7,8476.46,59335.22
2025-02-18,Lima,Data Warehouse,Licencias,Hoteles Cusco Imperial S.A.C.,Jorge Salazar,10,38058.91,380589.1
2025-02-19,Lima,Dashboard Corporativo,Licencias,Frutas de Exportacion Olmos S.A.,Miguel Torres,3,3451.06,10353.18
2025-02-19,Lima,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Miguel Torres,1,1553.0,1553.0
2025-02-20,Arequipa,Auditoria de Datos,Consultoria,Laboratorios Quimica Andina S.A.,Carlos Mendoza,4,3714.28,14857.12
2025-02-20,Arequipa,Integracion ERP,Consultoria,Distribuidora Molina Hermanos S.A.C.,Carlos Mendoza,1,16041.48,16041.48
2025-02-22,Arequipa,Capacitacion Analytics,Capacitacion,Telecom Peru Conecta S.A.C.,Lucia Ramirez,2,992.1,1984.2
2025-02-22,Piura,Integracion ERP,Consultoria,Aceros del Rimac S.A.A.,Jorge Salazar,7,7968.81,55781.67
2025-02-23,Arequipa,Migracion Cloud,Consultoria,Alimentos Selva Verde S.A.C.,Ana Quispe,6,11114.28,66685.68
2025-02-23,Lima,Capacitacion Analytics,Capacitacion,Editorial Amauta S.A.C.,Diego Fernandez,1,1500.02,1500.02
2025-02-24,Lima,Integracion ERP,Consultoria,Gas Natural Altiplano S.A.C.,Rosa Huaman,3,9889.55,29668.65
2025-02-25,Arequipa,Modelo Predictivo,Consultoria,Textiles Pima Norte S.A.C.,Jorge Salazar,5,7641.04,38205.2
2025-02-26,Arequipa,Migracion Cloud,Consultoria,Automotriz Lima Norte S.A.C.,Miguel Torres,9,13402.19,120619.71
2025-02-27,Lima,Migracion Cloud,Consultoria,Plasticos Industriales Ate S.A.C.,Diego Fernandez,4,24931.84,99727.36
2025-02-27,Arequipa,Integracion ERP,Consultoria,Telecom Peru Conecta S.A.C.,Miguel Torres,10,9035.53,90355.3
2025-03-01,Lima,Dashboard Corporativo,Licencias,Servicios Portuarios Paita S.A.C.,Patricia Vargas,9,7118.18,64063.62
2025-03-06,Arequipa,Auditoria de Datos,Consultoria,Energia Renovable Ica S.A.C.,Ana Quispe,8,10898.16,87185.28
2025-03-07,Piura,Dashboard Corporativo,Licencias,Corporacion Avicola Piurana S.A.,Ana Quispe,1,2595.39,2595.39
2025-03-08,Arequipa,Data Warehouse,Licencias,Laboratorios Quimica Andina S.A.,Lucia Ramirez,9,15551.66,139964.94
2025-03-09,Cusco,Integracion ERP,Consultoria,Seguros Vida Andina S.A.,Carlos Mendoza,5,12797.61,63988.05
2025-03-10,Lima,Data Warehouse,Licencias,Gas Natural Altiplano S.A.C.,Lucia Ramirez,3,20020.81,60062.43
2025-03-17,Lima,Integracion ERP,Consultoria,Corporacion Avicola Piurana S.A.,Rosa Huaman,10,15534.5,155345.0
2025-03-19,Arequipa,Integracion ERP,Consultoria,Clinica San Bernardo S.A.,Jorge Salazar,7,7196.19,50373.33
2025-03-21,Cusco,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Rosa Huaman,8,1719.59,13756.72
2025-03-21,Lima,Capacitacion Analytics,Capacitacion,Consorcio Vial Sierra Sur S.A.,Diego Fernandez,2,919.35,1838.7
2025-03-21,Trujillo,Integracion ERP,Consultoria,Cementos Huascaran S.A.A.,Carlos Mendoza,9,15706.44,141357.96
2025-03-23,Trujillo,Capacitacion Analytics,Capacitacion,Cementos Huascaran S.A.A.,Carlos Mendoza,9,1157.14,10414.26
2025-03-24,Arequipa,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Carlos Mendoza,2,4821.31,9642.62
2025-03-25,Cusco,Migracion Cloud,Consultoria,Molinos San Agustin S.A.A.,Lucia Ramirez,9,9876.66,88889.94
2025-03-26,Lima,Migracion Cloud,Consultoria,Banco Continental del Sur S.A.A.,Lucia Ramirez,7,12576.31,88034.17
2025-03-27,Lima,Capacitacion Analytics,Capacitacion,Alimentos Selva Verde S.A.C.,Rosa Huaman,3,1429.92,4289.76
2025-03-28,Lima,Auditoria de Datos,Consultoria,Aceros del Rimac S.A.A.,Carlos Mendoza,8,3697.74,29581.92
2025-03-28,Arequipa,Data Warehouse,Licencias,Cementos Huascaran S.A.A.,Rosa Huaman,8,37936.15,303489.2
2025-03-29,Arequipa,Dashboard Corporativo,Licencias,Constructora Los Incas S.A.,Lucia Ramirez,4,7308.26,29233.04
2025-03-29,Lima,Capacitacion Analytics,Capacitacion,Cementos Huascaran S.A.A.,Diego Fernandez,1,564.86,564.86
2025-03-31,Trujillo,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Jorge Salazar,3,10623.15,31869.45
2025-03-31,Arequipa,Modelo Predictivo,Consultoria,Plasticos Industriales Ate S.A.C.,Patricia Vargas,5,19730.35,98651.75
2025-04-01,Arequipa,Capacitacion Analytics,Capacitacion,Inmobiliaria Terra Nova S.A.C.,Carlos Mendoza,1,1242.34,1242.34
2025-04-01,Arequipa,Auditoria de Datos,Consultoria,Textiles Pima Norte S.A.C.,Patricia Vargas,7,9977.43,69842.01
2025-04-04,Lima,Capacitacion Analytics,Capacitacion,Pesquera Costa Azul S.A.C.,Lucia Ramirez,4,1553.29,6213.16
2025-04-04,Lima,Auditoria de Datos,Consultoria,Telecom Peru Conecta S.A.C.,Carlos Mendoza,10,9692.79,96927.9
2025-04-04,Lima,Data Warehouse,Licencias,Retail Plaza Sur S.A.C.,Patricia Vargas,9,23978.83,215809.47
2025-04-06,Trujillo,Integracion ERP,Consultoria,Hoteles Cusco Imperial S.A.C.,Lucia Ramirez,10,14860.78,148607.8
2025-04-07,Cusco,Integracion ERP,Consultoria,Inmobiliaria Terra Nova S.A.C.,Diego Fernandez,8,10554.45,84435.6
2025-04-08,Cusco,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Carlos Mendoza,6,1326.71,7960.26
2025-04-08,Lima,Migracion Cloud,Consultoria,Tecnologia Medica Vitalis S.A.C.,Miguel Torres,1,23106.89,23106.89
2025-04-11,Trujillo,Migracion Cloud,Consultoria,Gas Natural Altiplano S.A.C.,Jorge Salazar,7,10491.07,73437.49
2025-04-12,Lima,Capacitacion Analytics,Capacitacion,Automotriz Lima Norte S.A.C.,Miguel Torres,1,791.97,791.97
2025-04-12,Lima,Dashboard Corporativo,Licencias,Supermercados Mi Barrio S.A.C.,Diego Fernandez,4,5130.96,20523.84
2025-04-12,Piura,Capacitacion Analytics,Capacitacion,Molinos San Agustin S.A.A.,Lucia Ramirez,9,1111.42,10002.78
2025-04-13,Cusco,Migracion Cloud,Consultoria,Aguas Cristalinas del Norte S.A.,Carlos Mendoza,9,27961.31,251651.79
2025-04-14,Lima,Migracion Cloud,Consultoria,Seguros Vida Andina S.A.,Lucia Ramirez,4,12872.23,51488.92
2025-04-15,Cusco,Modelo Predictivo,Consultoria,Supermercados Mi Barrio S.A.C.,Rosa Huaman,6,13259.44,79556.64
2025-04-15,Trujillo,Dashboard Corporativo,Licencias,Consorcio Vial Sierra Sur S.A.,Rosa Huaman,10,6603.77,66037.7
2025-04-16,Lima,Dashboard Corporativo,Licencias,Molinos San Agustin S.A.A.,Miguel Torres,7,6464.52,45251.64
2025-04-16,Lima,Capacitacion Analytics,Capacitacion,Frutas de Exportacion Olmos S.A.,Ana Quispe,8,1260.14,10081.12
2025-04-16,Trujillo,Capacitacion Analytics,Capacitacion,Seguros Vida Andina S.A.,Carlos Mendoza,10,927.7,9277.0
2025-04-16,Cusco,Capacitacion Analytics,Capacitacion,Pesquera Costa Azul S.A.C.,Rosa Huaman,2,1370.05,2740.1
2025-04-19,Lima,Capacitacion Analytics,Capacitacion,Frutas de Exportacion Olmos S.A.,Diego Fernandez,7,455.55,3188.85
2025-04-21,Lima,Integracion ERP,Consultoria,Supermercados Mi Barrio S.A.C.,Patricia Vargas,9,14532.18,130789.62
2025-04-21,Trujillo,Auditoria de Datos,Consultoria,Grupo Logistico Callao S.A.,Ana Quispe,3,6828.31,20484.93
2025-04-23,Piura,Modelo Predictivo,Consultoria,Inmobiliaria Terra Nova S.A.C.,Rosa Huaman,10,12963.37,129633.7
2025-04-23,Lima,Dashboard Corporativo,Licencias,Consorcio Vial Sierra Sur S.A.,Rosa Huaman,8,3399.54,27196.32
2025-04-23,Arequipa,Data Warehouse,Licencias,Textiles Pima Norte S.A.C.,Carlos Mendoza,8,29122.07,232976.56
2025-04-24,Cusco,Auditoria de Datos,Consultoria,Farmacias Salud Total S.A.C.,Patricia Vargas,4,6613.88,26455.52
2025-04-26,Lima,Data Warehouse,Licencias,Tecnologia Medica Vitalis S.A.C.,Ana Quispe,6,15338.92,92033.52
2025-04-28,Arequipa,Dashboard Corporativo,Licencias,Pesquera Costa Azul S.A.C.,Lucia Ramirez,7,2912.73,20389.11
2025-04-29,Arequipa,Capacitacion Analytics,Capacitacion,Laboratorios Quimica Andina S.A.,Patricia Vargas,4,1176.31,4705.24
2025-04-29,Arequipa,Dashboard Corporativo,Licencias,Automotriz Lima Norte S.A.C.,Ana Quispe,6,6712.03,40272.18
2025-04-29,Cusco,Dashboard Corporativo,Licencias,Aguas Cristalinas del Norte S.A.,Rosa Huaman,5,5244.43,26222.15
2025-04-30,Lima,Migracion Cloud,Consultoria,Clinica San Bernardo S.A.,Rosa Huaman,2,14994.55,29989.1
2025-04-30,Trujillo,Migracion Cloud,Consultoria,Hoteles Cusco Imperial S.A.C.,Carlos Mendoza,9,16292.51,146632.59
2025-05-01,Lima,Modelo Predictivo,Consultoria,Supermercados Mi Barrio S.A.C.,Diego Fernandez,3,13279.34,39838.02
2025-05-02,Trujillo,Modelo Predictivo,Consultoria,Consorcio Vial Sierra Sur S.A.,Rosa Huaman,6,16256.62,97539.72
2025-05-08,Cusco,Capacitacion Analytics,Capacitacion,Hoteles Cusco Imperial S.A.C.,Miguel Torres,10,631.89,6318.9
2025-05-08,Lima,Integracion ERP,Consultoria,Banco Continental del Sur S.A.A.,Ana Quispe,3,6583.94,19751.82
2025-05-08,Lima,Migracion Cloud,Consultoria,Transportes Andino Express S.A.C.,Carlos Mendoza,4,14589.51,58358.04
2025-05-09,Cusco,Auditoria de Datos,Consultoria,Farmacias Salud Total S.A.C.,Jorge Salazar,9,4824.55,43420.95
2025-05-10,Piura,Data Warehouse,Licencias,Molinos San Agustin S.A.A.,Diego Fernandez,3,35962.66,107887.98
2025-05-10,Arequipa,Dashboard Corporativo,Licencias,Aceros del Rimac S.A.A.,Ana Quispe,4,4570.2,18280.8
2025-05-11,Lima,Modelo Predictivo,Consultoria,Constructora Los Incas S.A.,Miguel Torres,7,14738.01,103166.07
2025-05-13,Trujillo,Data Warehouse,Licencias,Servicios Portuarios Paita S.A.C.,Lucia Ramirez,6,30037.54,180225.24
2025-05-14,Lima,Capacitacion Analytics,Capacitacion,Tecnologia Medica Vitalis S.A.C.,Diego Fernandez,1,584.82,584.82
2025-05-14,Lima,Dashboard Corporativo,Licencias,Transportes Andino Express S.A.C.,Miguel Torres,1,5632.4,5632.4
2025-05-14,Cusco,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Patricia Vargas,2,495.24,990.48
2025-05-15,Piura,Modelo Predictivo,Consultoria,Grupo Logistico Callao S.A.,Lucia Ramirez,2,17209.33,34418.66
2025-05-16,Trujillo,Integracion ERP,Consultoria,Consorcio Vial Sierra Sur S.A.,Carlos Mendoza,1,10161.94,10161.94
2025-05-16,Lima,Capacitacion Analytics,Capacitacion,Corporacion Avicola Piurana S.A.,Miguel Torres,8,462.06,3696.48
2025-05-17,Lima,Dashboard Corporativo,Licencias,Financiera Credi Andes S.A.,Patricia Vargas,1,2780.19,2780.19
2025-05-17,Arequipa,Modelo Predictivo,Consultoria,Hoteles Cusco Imperial S.A.C.,Ana Quispe,7,16117.08,112819.56
2025-05-18,Trujillo,Auditoria de Datos,Consultoria,Consorcio Vial Sierra Sur S.A.,Rosa Huaman,8,7012.07,56096.56
2025-05-20,Cusco,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Patricia Vargas,3,5296.48,15889.44
2025-05-20,Lima,Modelo Predictivo,Consultoria,Muebles Diseno Trujillo S.A.C.,Carlos Mendoza,4,10879.74,43518.96
2025-05-21,Piura,Dashboard Corporativo,Licencias,Seguridad Integral Halcon S.A.C.,Lucia Ramirez,9,6635.05,59715.45
2025-05-23,Piura,Data Warehouse,Licencias,Laboratorios Quimica Andina S.A.,Diego Fernandez,8,24622.15,196977.2
2025-05-25,Cusco,Modelo Predictivo,Consultoria,Consorcio Vial Sierra Sur S.A.,Miguel Torres,8,8039.44,64315.52
2025-05-27,Lima,Integracion ERP,Consultoria,Farmacias Salud Total S.A.C.,Patricia Vargas,7,12032.77,84229.39
2025-05-27,Arequipa,Modelo Predictivo,Consultoria,Pesquera Costa Azul S.A.C.,Carlos Mendoza,2,13508.46,27016.92
2025-05-27,Piura,Data Warehouse,Licencias,Muebles Diseno Trujillo S.A.C.,Carlos Mendoza,2,18551.62,37103.24
2025-05-28,Lima,Capacitacion Analytics,Capacitacion,Aceros del Rimac S.A.A.,Ana Quispe,6,627.62,3765.72
2025-05-30,Arequipa,Data Warehouse,Licencias,Agroindustrias Chavimochic S.A.,Jorge Salazar,7,39709.29,277965.03
2025-05-30,Cusco,Modelo Predictivo,Consultoria,Banco Continental del Sur S.A.A.,Diego Fernandez,3,12414.78,37244.34
2025-06-01,Piura,Auditoria de Datos,Consultoria,Pesquera Costa Azul S.A.C.,Lucia Ramirez,5,9826.6,49133.0
2025-06-01,Trujillo,Modelo Predictivo,Consultoria,Constructora Los Incas S.A.,Ana Quispe,9,14972.42,134751.78
2025-06-02,Lima,Modelo Predictivo,Consultoria,Banco Continental del Sur S.A.A.,Jorge Salazar,10,14568.02,145680.2
2025-06-03,Arequipa,Integracion ERP,Consultoria,Cementos Huascaran S.A.A.,Ana Quispe,10,7480.0,74800.0
2025-06-06,Lima,Dashboard Corporativo,Licencias,Inmobiliaria Terra Nova S.A.C.,Patricia Vargas,2,7168.84,14337.68
2025-06-07,Piura,Migracion Cloud,Consultoria,Retail Plaza Sur S.A.C.,Miguel Torres,1,11837.09,11837.09
2025-06-08,Cusco,Dashboard Corporativo,Licencias,Transportes Andino Express S.A.C.,Diego Fernandez,7,4001.67,28011.69
2025-06-09,Trujillo,Capacitacion Analytics,Capacitacion,Aceros del Rimac S.A.A.,Lucia Ramirez,2,1391.79,2783.58
2025-06-10,Lima,Integracion ERP,Consultoria,Clinica San Bernardo S.A.,Carlos Mendoza,2,14570.19,29140.38
2025-06-11,Trujillo,Data Warehouse,Licencias,Clinica San Bernardo S.A.,Jorge Salazar,6,40562.49,243374.94
2025-06-11,Piura,Dashboard Corporativo,Licencias,Editorial Amauta S.A.C.,Jorge Salazar,2,5335.22,10670.44
2025-06-11,Arequipa,Modelo Predictivo,Consultoria,Consorcio Vial Sierra Sur S.A.,Jorge Salazar,3,10733.43,32200.29
2025-06-12,Lima,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Lucia Ramirez,2,2608.51,5217.02
2025-06-12,Lima,Dashboard Corporativo,Licencias,Pesquera Costa Azul S.A.C.,Miguel Torres,1,3273.57,3273.57
2025-06-15,Piura,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Carlos Mendoza,6,1026.89,6161.34
2025-06-16,Piura,Capacitacion Analytics,Capacitacion,Editorial Amauta S.A.C.,Rosa Huaman,2,1540.23,3080.46
2025-06-16,Lima,Dashboard Corporativo,Licencias,Automotriz Lima Norte S.A.C.,Carlos Mendoza,6,5791.45,34748.7
2025-06-16,Lima,Integracion ERP,Consultoria,Servicios Portuarios Paita S.A.C.,Patricia Vargas,10,6320.29,63202.9
2025-06-18,Lima,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Carlos Mendoza,4,6915.03,27660.12
2025-06-19,Lima,Dashboard Corporativo,Licencias,Laboratorios Quimica Andina S.A.,Miguel Torres,7,4369.1,30583.7
2025-06-20,Trujillo,Dashboard Corporativo,Licencias,Editorial Amauta S.A.C.,Ana Quispe,8,5883.59,47068.72
2025-06-21,Lima,Data Warehouse,Licencias,Grupo Logistico Callao S.A.,Jorge Salazar,2,18706.33,37412.66
2025-06-21,Cusco,Auditoria de Datos,Consultoria,Minera Cerro Verde Andino S.A.,Miguel Torres,10,9443.23,94432.3
2025-06-23,Lima,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Rosa Huaman,2,1651.19,3302.38
2025-06-23,Arequipa,Capacitacion Analytics,Capacitacion,Textiles Pima Norte S.A.C.,Carlos Mendoza,9,756.07,6804.63
2025-06-23,Lima,Dashboard Corporativo,Licencias,Gas Natural Altiplano S.A.C.,Carlos Mendoza,7,3158.98,22112.86
2025-06-24,Cusco,Capacitacion Analytics,Capacitacion,Servicios Portuarios Paita S.A.C.,Jorge Salazar,5,1331.25,6656.25
2025-06-24,Lima,Dashboard Corporativo,Licencias,Financiera Credi Andes S.A.,Ana Quispe,10,5943.27,59432.7
2025-06-24,Cusco,Capacitacion Analytics,Capacitacion,Agroindustrias Chavimochic S.A.,Rosa Huaman,9,887.3,7985.7
2025-06-25,Piura,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Carlos Mendoza,1,1021.78,1021.78
2025-06-25,Lima,Capacitacion Analytics,Capacitacion,Banco Continental del Sur S.A.A.,Rosa Huaman,10,1295.71,12957.1
2025-06-26,Lima,Auditoria de Datos,Consultoria,Tecnologia Medica Vitalis S.A.C.,Lucia Ramirez,8,8610.82,68886.56
2025-06-27,Cusco,Auditoria de Datos,Consultoria,Muebles Diseno Trujillo S.A.C.,Diego Fernandez,9,8172.09,73548.81
2025-06-27,Lima,Dashboard Corporativo,Licencias,Consorcio Vial Sierra Sur S.A.,Patricia Vargas,3,6011.11,18033.33
2025-06-29,Lima,Migracion Cloud,Consultoria,Inmobiliaria Terra Nova S.A.C.,Carlos Mendoza,1,16491.1,16491.1
2025-07-02,Trujillo,Modelo Predictivo,Consultoria,Aceros del Rimac S.A.A.,Carlos Mendoza,2,14720.4,29440.8
2025-07-03,Arequipa,Capacitacion Analytics,Capacitacion,Muebles Diseno Trujillo S.A.C.,Jorge Salazar,1,1008.72,1008.72
2025-07-06,Arequipa,Auditoria de Datos,Consultoria,Aguas Cristalinas del Norte S.A.,Rosa Huaman,2,3813.7,7627.4
2025-07-07,Lima,Dashboard Corporativo,Licencias,Financiera Credi Andes S.A.,Carlos Mendoza,8,4714.8,37718.4
2025-07-08,Lima,Migracion Cloud,Consultoria,Editorial Amauta S.A.C.,Diego Fernandez,3,27915.67,83747.01
2025-07-10,Lima,Migracion Cloud,Consultoria,Automotriz Lima Norte S.A.C.,Rosa Huaman,4,27765.39,111061.56
2025-07-11,Piura,Modelo Predictivo,Consultoria,Plasticos Industriales Ate S.A.C.,Jorge Salazar,3,12801.36,38404.08
2025-07-11,Trujillo,Auditoria de Datos,Consultoria,Minera Cerro Verde Andino S.A.,Rosa Huaman,8,5335.35,42682.8
2025-07-12,Cusco,Migracion Cloud,Consultoria,Laboratorios Quimica Andina S.A.,Rosa Huaman,2,18055.44,36110.88
2025-07-13,Lima,Migracion Cloud,Consultoria,Telecom Peru Conecta S.A.C.,Diego Fernandez,5,14408.86,72044.3
2025-07-17,Lima,Integracion ERP,Consultoria,Financiera Credi Andes S.A.,Jorge Salazar,7,10191.78,71342.46
2025-07-18,Cusco,Integracion ERP,Consultoria,Laboratorios Quimica Andina S.A.,Ana Quispe,5,12573.43,62867.15
2025-07-18,Lima,Capacitacion Analytics,Capacitacion,Seguridad Integral Halcon S.A.C.,Carlos Mendoza,5,1150.25,5751.25
2025-07-18,Arequipa,Capacitacion Analytics,Capacitacion,Corporacion Avicola Piurana S.A.,Diego Fernandez,10,1331.92,13319.2
